,score,clean_review,label
698,2,mohon maaf developer kenapa saya kasih bintang karena pas saya pesan tiket nya ada jeda tunggu menit ada jeda lagi pasa saya ilangin tunggu lagi jadi pas saya pesan lagi malah habis tiket nya kalo menurut saya balikin ke versi lama lebih bagus kalo untuk versi sekarang update nya malah makin parah,1
699,1,lumayan banyak sih fiturnya tapi sayang banyak juga fitur yg error terutama bagian history kasih bintang dulu kalo udah gak ada error nanti update ulang bintang nya,0
701,1,jwt expired teruuss sulit sekali membeli tiket dan tidak ada pemberitahuan riwayat tak terakses menyedihkan setelah dijawab lalu dicoba okay bisa pesan tiket kembali bintang dari satu jadi tiga jadi okay lah,0
703,1,untuk aplikasi lumayan oke tapi penempatan tempat duduk dan pembagiannya ga jelas harusnya ada staff atau karyawan dari kai yang selalu ada dan ngasih tau tentang tempat duduknya kalo kaya gini kalah sama bioskop,0
705,1,teruntuk sistem kai mohon untuk diperbaiki terkait kendala kai pay saya sudah top up sudah terpotong saldo tapi kenapa selalu lama masuk saldonya kalau memang gabisa masuk jangan dipotong dulu sayang uang saya maaf saya pelit terima kasih dan mohon maaf,0
706,1,tolong perbaiki masalah ketika memesan tiket kereta di waktu pembayaran menggunakan e wallet selalu saja pembayaran gagal,0
708,2,bagus sangat memudahkan untuk memesan tiket kereta promo jg ada kadang cuma pas qaktu nya mepet,1
709,1,maaf ya kasih bintang dulu karena suka eror aplikasinya padahal untuk jaringan internet maupun wfi tergolong lancar saat mau pesan tiket kereta terkadang aplikasinya keluar sendiri ketika mau top up sulit itu yang jadi kendalanya lebih suka sama yang versi lama sebenarnya semoga lebih baik lagi kedepannya jika sudah kembali lancar dan normal saya kasih bintang tambahan lagi d,0
710,1,kecewa dari pagi tadi mau beli tiket tidak bisa lebih nyaman saat belum diupdate semoga segera teratasi bug nya agar tidak ada jawaban server sibuk,0
711,1,kreta api adalah moda transportasi utama sy setiap minggu kalau keluar kota dan mengandalkan tiket goshow tetapi beberapa kali dikecewakan dg aplikasi ini sering time out bahkan ada keterangan server sedang bekerja keras sampai sering membatalkan perjalanan gara tidak berhasil untuk pesan tiket goshow tolong dong kai diperbaiki lagi kualitas dari aplikasinya mengingat banyak yg mengandalkan moda transportasi ini,0
712,2,alhamdulillah sangat berguna bagus pesan tiket diskon sudah bisa,1
713,2,aplikasi bagus sangat membantu kami jaya terus kai ku tolong permudah aplikasinya lebih simpel dan tampilan menu tambah dipercantik terima kasih,1
714,2,menu cetak boarding pass digital tidak bisa dipilih ketika sudah melewati jam keberangkatan kereta jadi harus cetak manual misal telat cetaknya naik dari stasiun lain bukan stasiun keberatan sesuai tiket,1
715,1,mohon perbaiki aplikasinya karena saya mau lihat tiket yang sudah dibayar tidak bisa loadingnya lama sekali,0
717,1,agak ribet,0
718,1,transfer tiket selalu gagal keterangannya akun yg akan ditransfer tidak terdaftar padahal sudah dipakai lama sebelum diupdate versi ini terbaru masih lancar ada yg bisa jelaskan,0
719,1,info dong yg mau jual tiket tanggal bln ini untuk penumpang,0
721,1,ini kenapa setiap mau pesen tiket pas pilih bangku slalu kluar sndri dengan laporan waktu kadaluarsa abis update kok malah ga jelas sih gimana ini mau beli tiket bukan membantu tapi malah menyusahkan semoga segera di perbaiki,0
722,1,aplikasinya yg sekarang jadi aneh kalo udah keluar aplikasi mau lihat kode qr buat pembayaran gabisa bagusan versi yang dulu saran saya kembali ke versi dulu yang lebih simple tampilan tpi jelas tolong diperjelas lagi sistem aplikasinya,0
723,1,kenapa lrt sudah tidak ada di aplikasi acces by kai,0
724,2,bagus banget sangat membantu buat beli tiket kereta untuk pembayaran jga opsinya banyak nggak harus pakai kai pay,1
725,1,lemot bagus yg sebelum nya,0
726,2,hari ini saya pesan tiket dari arah talun ke sby gubug tapi kok gak ada di menu tiket yang sudah dipesan ya dan saya juga tadi saldo rb tp kok belm msuk riwayat pembayaran juga gak ada mana saya sudah pesan itu tiket yang dipotong uangnya tapi tiketnya kok gak ada ya,1
727,1,mau beli tiket kereta kenapa responnya kadaluarsa mohon untuk pemesanan ulang,0
729,1,hanya kekurangannya ketika kita sudah booking tapi belum bayar kemudian waktu pembayaran berjalan jika kita back kita gak bisa ke halaman pembayaran itu lagi untuk menyelesaikan pembayaran saya menggunakan metode pembayaran ovo gopay linkaja harus kembali ke halaman tersebut menyelesaikan pembayaran tapi gak nemu,0
731,1,sering error bilangnya sinyal tdk bagus di menit mau bording aplikasi g mau dibuka bukan x aja tp sering bukan memudahkan tp menyulitkan kangen aplikasi yg dulu,0
732,1,kereta lokal harus pake qriss atau m banking tidak bisa retail,0
733,1,keknyaa harus ada fitur refund deh biar yg ktinggalan kreta tdk trlalu rugi krna udh pesaan online,0
735,1,saya kasih bintang dua dulu ya karena saya sudah top up kai pay tpi dananya tidak masuk ke kai pay jadi saya harus double pembayaran menggunakan qris tolong segera diperbaiki ya,0
736,1,aplikasi ini sebelum nya bagus dan gampang gada bug kaya yang sekarang susah pemesanan tiket dengan jumlah lebih dari orang yang kaya gini nih kalo dipegang ama orang yang cuman ngandelin design tapi fungsi nya kaga bug dimana mana qr kaga muncul udah milih penumpang pas di next notif bacaan succes tapi kaga ke metode pembayaran emang bapuk perbaikin lagi deh aplikasi nya jangan cuman ngandelin design tapi fungsi nya banyak problem,0
737,1,tiap kali mau pesan kok gak bisa nongol apa tiketnya dibisnisin ya,0
739,1,apakah boleh diupdate untuk kalendernya karena tidak sesuai untuk libur tanggal merahnya biar kita sebagai user tidak kebingungan pada saat pembelian tiket terima kasih,0
741,1,maaf min mau tanya ini udah di perbarui tapi masih belum bisa beli tiket lebaran gimana yah,0
743,2,face recognition nya kok gak ada diapp access by kai tadinya uda daftar distasiun dengan ktp kebalik ktpnya sama petugas sidik jari sukses gitu doang kata petugasnya tp pas scan gak kedetect cari internet bisa daftar di app tapi ternyata tidak muncul menu tersebut sudah install ulang app sama saja update solved mudah mudahan dah bisa untuk lain kali,1
744,1,sering error,0
745,1,maaf kasih bintang karena sedikit kecewa beli pake aplikasi status masih waiting sedangkan saldo kepotong dateng ke cs info nya akan balik x jam tapi sampe sekarang gak balik dan hari ini mau beli tiket gagal terus,0
746,1,salah satu aplikasi yang berguan banget saat sedang akan pulkam namun harus ada beberapa yang diperbarui saat saya war tiket untuk bulan april tiket kereta pada kai access banyak yg belum muncul sedangkan pada aplikasi traveloka dan tiket sudah semua jenis kereta yang muncul harusnya aplikasi ini bersifat real time namun masih kalah dengan aplikasi lain bagi saya yang selalu mengandalkan kereta dalam setaip perjalanan jauh jadi terhambat dan tiket incaran saya sudah habis,0
748,1,min emang kalo merubah nomer hp dan upgrade ke premium member saldo kaipay hilang solusinya bagaimana,0
750,2,knpa data sy sdh ad trdaftar dgn no tlp berbeda umur at tgl bulan tahun lahir beda gitu jg no tlp email aj yg sama sy sdh ubah profil tp ttp tdk bisa krna beda no tp email sama gmba cr ya agar sy bs mggunkan kai access,1
751,1,sering meminta pembaharuan aplikasi tp bug jg msh sering terjadi kocak,0
753,1,kenapa kok sekarang aplikasi terhenti aplikasi terhenti terus tolong dong min tetep utamakan kualitas bukan cuma tampilan yg diupgrate,0
754,1,aplikasi apa ini mau pembatalan udh sebulan ga bisa yg ga bs ditambahkan yg kode otp tidak valid yg timeout yg tiba data penumpang ga ada mending ga usah beli disini deh bikin kapok orang mana ga ada cs yg bisa dihubungi pdhl ini kai loh masa kalah sama e commerce yg pelayanannya lebih oke dan cepat,0
755,1,kalender nya gak sinkron qris sering kendala,0
757,1,belum pernah naik,0
758,2,saya baru mau coba pake nih tapi tolong dong minkalender merahnya diperbaiki moso lebaran tgl april ya semua kalender liburnya gal jelas ok nanti banyak karyawan tersesat gara salah kalender,1
759,1,tolong diperbaiki sistem nya mau membeli tiket tgl tetapi belum update seharusnya dari jam pemesanan tiket tgl harus sudah tersedia,0
761,2,gagal update member basic terus min gak bisa pesen tiket jadi nya,1
762,1,kecewa sama aplikasi nya saya smalem sudah pesen tiket kereta ke luar kota pembayaran lewat kai pay kaspro setelah saya pesen tiket sudah pemabayaran seharus nya ada konfirmasi lunas dalam pembayaran tapi ini setelah pembayaran selasai malah segera melakukan pembayaran padahal saldo kaipay kaspro saya sudah kepotong saya bingung harus gimana karna aplikasi terbaru sekarang bikin bingung tidak kaya aplikasi yang dulu serba gampang dan ngerti,0
763,1,susah nambah tiket sampai sekarang tidak bisa aplikasi eror jangan salah kan jaringan semua aplikasi lain berkerja lancar tidak ada kendala jaringan aplikasi sekelas bumn masa kaya gini,0
765,2,dulu bisa pilih kursi sendiri tp sekarang tdk bisa pilih kursi sendiri jd kalau pesen utk beberapa org kursinya bisa jauh an tolong pihak kai acces utk mengembalikan ke format yg lama dimana pemesan bisa milih kursi sendiri terima kasih,1
766,2,alhamdulillah tiket kereta api untuk mudik lebaran h sudah berhasil di amankan walaupun harus bersabar dan menunggu giliran dengan sistem antrian yg diterapkan oleh app access kai saat ini,1
767,2,tidak bisa melakukan pembayaran lewat bca mobile harus ke atm yakali mesen tengah malem nyari atm jam yang ada kena begal,1
768,1,pelayanan memuaskan banyak peningkatan hanya saja kelas bisnis ka gumarang kurang memuaskan masa ada kursi hadap an,0
769,1,setelah selalu di update kualitasnya malah semakin buruk detik war tiket malah ngelag mau masuk pakai daftar antrian setelah bisa trnyata sdh habis daftar penumpang tiba hilang sendiri setelah lewat jam tiba muncul kembali padahal sebelum dan sesudah jam mlm baik saja buruk sekali semoga segera ditindak lanjuti,0
770,1,cukup membantu walau kadang sering dalam daftar antrian awal malah bagus tambah kesini malah sering daftar antrian,0
772,2,update terbaru malah jadi parah tambah lemot dan tambah ribet,1
773,1,force close di vivo y solved saya beli tiket feb awal hari cm bs bayar pakai kai pay sama ovo udah isi ovo eh pesanan kadaluarsa pesan lagi tb muncul seluruh opsi pwmbayaran kalau ini terjadi saat jatah tiket mepet pasti sangat merugikan konsumen meropatkan saya jg buat isi ovo dan ngantri lg buat pesan untung aksesnya lumayan stabil,0
775,1,katanya pembaharuan tp kok malah menyusahkan sudah isi data tinggal lanjutkan tulisannya masuk daftar antrian dan suruh nunggu tp kalo di lihat dari situs semua tiket sudah habis knp kalo sudah habis notifnya bukan tiket habis atau otomatis kembali ke halaman utama malah suruh nunggu terus sampe hampir sejam sampe cape dan batalin boking tolong kembalikan saja ke versi lama antara dapat tiket dan tidaknya lebih cepat di ketahui terima kasih,0
776,1,aplikasinya selalu tdk bisa di buka dengan keterangan tidak ada koneksi internet padahal internet di device saya tdk ada masalah,0
777,1,kecewa sama aplikasi yg baru susah buat pesen tiket dan selalu gagal padahal detail penumpang udah di centak tapi selalu balik ke semula lagi dan gagal buat pesan tiketnya,0
778,1,setiap tiket kereta lebaran pasti susah kalau beli lewat aplikasi kai satu menit baru buka langsung habis dan nunggu antrian di aplikasi nya tapi kenapa beli tiket lewat oknum masih banyak tiket nya aneh sm aplikasi ini beli lewat aplikasi habis lewat oknum masih banyak tiket nya dan harga nya lebih mahal tolong di perbaiki aplikasi nya agar tidak di hack sm oknum calo tiket,0
779,1,buat apa ada aplikasi kalau untuk pemesanan saja sulit sekali mau masukkan data penumpang padahal sinyal full terus coba pakai wifi juga gk bisa haaloo tolong d perbaiki ya untuk sistem pemesanannya,0
780,1,mending beli tiket diweb nya aja dah kalau pas di apk ini refresh setiap jam pas dapet disuruh ngantri nunggu giliran malah gak dapet tiket mana nunggu jam lebih pas di cek di web malah habis dahlah update nya juga gak penting amat padahal jumlah pengunjung apk optimasi apk sama refresh ketersediaan stok tiket yang paling penting ini malah tampilan dulu yang diperbagus walaupun memang mempermudah pengisian data penumpang,0
781,1,dari semenjak pakai aplikasi ini selalu pakai kai pay buat bayar ini tadi sudah melakukan pesanan tiket malah tulisannya menunggu pembayaran padahal saldo berkurang giliran dibatalkan saldo tidak kembali saya pikir mungkin masih ada gangguan saya coba top up lagi hal yang sama terjadi dan saldo saya tidak kembali padahal dulu mudah sekali dan tidak pernah ada masalah,0
782,1,sedih kesel jengkel high seasen tiket lebaran jam udah klik kereta lewat sekian detik udah input nama selanjutnya gak bergerak sy pake hp gagal semua aku pikir saya doang ternyata temen tmen saya sama harus dibenahi alasan traffic nya tinggi klasik mending jaman dulu antri manual di juanda walaupun nginep tapi dapet,0
784,1,ada apa dengan aplikasi kai dulu gampang dapatin tiket kereta nya sekarang untuk masuk harus nunggu antrian sudah di buka tapi untuk masuk selanjutnya kenapa susah data yang kami kirimkan sudah komplit giliran mau ketik lanjutkan balasanya antrian penuh dan nanti coba lagi terus aja kaya gitu dua hari saya begadangin tapi slalu begitu dan hasilnya zonk gak dapat tiket tolong bagi pihak pengembang di permudah orang biar dapat tiket kereta nya bukan malah di persulit,0
785,1,aneh kenapa gak bisa pesan tiket ya,0
787,1,app sudah diperbaharui tapi untuk cek pemesanan tiket tetap tidak bisa selalu jadwal tidak ditemukan ada apa ini kai,0
789,2,aplikasi yang sangat mendukung untuk warga indonesia ketika warga indonesia ingin mesan tiket kereta lewat aplikasi online yaitu aplikasi kai access semoga ke depannya kai di pertahankan untuk harga tiket keretanya dan juga untuk pelayanannya di tingkatkan lagi supaya warga indonesia banyak yang naik kereta api,1
790,1,saya sudah pesan tiket pakai aplikasi di hp saya dan bayarnya pake qris dana lewat hp teman pembayarannya sudah berhasil namun tiket tak kunjung keluar,0
792,1,mohon maaf kak ko untuk metode pembayaran ovo terjadi kesalahan ya itu gimana tolong segera di perbaiki yah,0
794,1,aplikasinya kurang maksimal mau menambahkan tiket order tidak bisa diklik padahal sudah dicoba berkali,0
795,1,update terus tpi makin lemoot ribet,0
796,2,tolong aplikasi nya di benerin masa mau liat riwayat top up ga bisa aneh banget,1
797,1,aplikasi yang bener internet lancar dan aman tapi tidak bisa ngeload tiket pilih kursi ketika login ulang jadi ga dapet tiket rugi saya pakai aplikasi ini,0
798,1,padahal udh ganti hari tapi tetep aja jadwal tidak di temukan giliran dapet malah timeout itu gmn si salah pengguna apa salah kai nya jaringan udah bagus giliran tiket habis baru deh muncul semua,0
799,1,habis update malah makin banyak bug nya gajelas riwayat pembelian gabisa dibuka,0
801,1,hadeuhh mau pesan ttiket server nya eror trs pdhal jaringan wifi tergolong lancar tp setiap masuk app ini server loading trs eror trs dipersulit pesan lewat online jgn adakan lewat online klo di persulit saya kasih bintang dlu deh,0
802,1,ketika masuk masa antrian ditunggu tidak selesai justru tiba eror sendiri aplikasinya padahal sinyal tidak ada masalah tolong supaya performa aplikasi bisa lebih diperbaiki,0
803,1,kecewa waktu antriannya ga jelas naik turun dan ga sesuai real time pas buka di app lain bisa langsung kebuka tanpa ngantri meskipun telat dan bukan sesuai target yang di dapetin ya udahlah yg penting dapet,0
804,1,versi terbaru bikin kesel udah ikut antrian pdhl udah dapat pesen untuk tiket lebaran ternyata untuk pembayaran kaspro blum aktivasi pdhl udah d aktivasi otomatis ke halaman awal dlu untuk aktivasi dan setelah kembali ikut antrian lg dong sampai gagal,0
806,1,di device android saya jadwal kerrta tidak muncul dari sampai saat sudah muncul jadwal tidak ada muncul antrian langsung bisa ke pilihan kereta tetapi waktu submit timeout dicoba lagi error dan begitu terus padahal tiket masih tersedia koneksi internet aman banget padahal capek banget,0
807,1,kenapa susah bget mau daftarin penumpang pdahal jaringannya oke terus suka eror jadi gue nggak kebagian tiket bersa sia begadang sekalinya dapet d clik ssh bget,0
809,1,maaf bintang dlu aplikasinya sering eror pesan tiket selalu timeout menghambat sekali kembalikan fitur kai access yg dlu,0
810,1,antrian benar sukses membuat saya kesal dapet error doc type apalah aneh waktu pesan sering timeout waktu pesan list kereta sering kosong dan harus antri menit lagi buat refresh doang terbaik memang kai access aplikasi super bug,0
811,1,sukak gak jelas ni aplikasi pdhl jelas udah kebuka jadwal tiket nya tp selalu muncul gak ada jadwal perjalanan makin susahh buat beli tiket riwehh,0
812,1,udah buka jam malam mau beli muter masuk antrean waktunya tunggu antrean dari menit turun sampe menit giliran menit balik ke lagi kadang udah di ke menit lagi antre pas ngisi data udah lengkap dan cepet tetap saja gagal apalagi kalo mau lebaran susahnya harus diperbaiki sistem atau servernya mungkin masa aplikasi publik buat khalayak ramai begini terus kalo orang butuh mau lebaran udah rencana beli jauh hari bangun jam malem tetep susah,0
814,1,kenapa sekarang ada antri an segala kan kasihan kalau yang mau pesen tiket buat pulang kampung mendadak mending gausah pake buat antri an segala ya walaupun menit itu nunggu nya lama habis di update kok malah makin ribet gini mending gausah dibuat antri an segala,0
815,1,aplikasi baru ini ada waiting time jika loading akses besar it nya kerjasama dengan marketplace lain kali pesen via tokoed malah dapat via aplikasi ini hanya waiting time dan tdk bisa di proses,0
817,1,saya lebih suka versi yg lama versi terkini ada sistem antrian setelah beberapa kali mencoba hitung mundur waktu antriannya gak valid saya cari tiket jakarta yogyakarta semua stasiun tertulis tidak ada jadwal saya coba lagi jakarta surabaya semua stasiun tidak ada jadwal juga maaf versi ini saya kasih bintang,0
818,1,aplikasinya lemot banget waktu pemesanan selalu time out padahal koneksi internet bagus diperbaiki lagi,0
820,1,maaf ya buat tahun ini kecewa banget sih sama aplikasinya antriannya lama banget jdi ga kebagian tiket lebaran tolong ya sistemnya jangan gini lagi saya sebagai rakyat kecil bisa ga pulang karna kehabisan tiket terus terimakasih jujur lebih bagus yang tahun kemarin walaupun yang kemarin masih error tapi masih bisa dimaklumi,0
821,1,ribet banget ya aplikasi yang sekarang mending aplikasi yang dulu deh masa mau pesen tanggal sekarang dalam antrian terus pas udah beres malah ga ada jadwal selalu tampilan seperti itu gimana sih,0
822,2,sy beri bintang hnya saja pemesanan tiketnya jdi tidak mudah untuk liburan di lebaran kali ini cara pembelian yg di antrikan berwaktu berulang dan habis,1
823,1,diperbaharui aplikasi malah ngak jelas suruh nunggu menit tautan udah jam tidak kebuka sekali nya kebuka jadwal tidak ditemukan naik versi bukan nya tambah lancar malah tambah buruk tolong di dibalikin ke versi nya lama kaiaccess biar tidak banyak kendala terimakasih,0
824,1,parah banget waiting room berjam jam begitu bisa masuk buat pilih kursi aja error terus padahal jaringan stabil penumpang di persulit banget buat beli tiket,0
825,1,setiap kali hendak memesan tiket selalu saja error timeout apalah,0
827,1,pt kai yg terhormat klau mau buat aplikasi itu yang bagus dong masak setiap pilih kursi balik lg daftar k email masuk k akun sekalinya masuk k aplikasi eehh jadwal malah tidak ada kesal bgt gua pakenya,0
828,2,tolong diperbaiki lagi min kenapa servernya sering down,1
829,2,setelah di update malah gak bisa digunakan terdapat keterangan akun anda digunakan di perangkat lain padahal tidak tolong diperbaiki,1
830,1,dengan adanya fitur antrian pemesanan jadi jauh lebih lama belum lagi jika setelah selesai masa antri yang ditampilkan malah tidak ada jadwal kalo kita refresh kembali lagi ke fitur antrian dan begitu terus berulang ulang kali padahal aplikasi kai access sebelumnya jauh lebih efektif daripada sekarang yang sudah update kasihan bagi orang yang nyari tiket kereta dadakan dalam situasi urgent mohon dikaji ulang dari pt kai,0
831,1,semua metode pembayaran tidak dapat digunakan dapat tiket tapi tidak bisa dibayar sistem antrian tidak realtime bug ditab tiket saya selalu gangguan lah ini apps gunanya untuk apa better yang dulu sebelum ada sistem antrian toh antrian tidak tahu juga itu fair atau tidak,0
832,1,semenjak update harus mengantri untuk pemesanan tiket dan cukup lama ketika waktu stuck di menit tidak masuk ke pemesanan tiket kembaliin aja seperti sedia kala cara pemesanan tanpa harus mengantri jika harus mengantri tolong di perbaiki kendala dan bug nya terima kasih,0
833,1,apk nya kok malah tambah bosok ya malam begadangin tiket hasilnya zong sdh pake jaringan inet yg memadai sama ajah versi lama sesulit sulitnya masih bisa dapat lah ini sdh pake antrian lama sdh masuk tkt habis lagi klak klik klak klik balik lagi ke antrian tolong di perbaiki lagi lah,0
834,2,sangat menguntungkan mempunyai aplikasi access by kai bisa mencari tiket dari tempat di mana saja tanpa harus antri di loket,1
835,1,aplikasi sering down gk normal gak jelas php mulu waiting list lama tp jadwal gk muncul jugaa alhasil setelah repeat berulang dan jadwal muncul gk bisa pesen error mulu mau loncat kebtahap pilih kursi abis itu keluar kn yaa tp mau masuk lagi katanya udah transakni berulang jadi gk bisa pesen lagii woyy waktu ku dipermainkan yaa belom juga kelas pesen kok udah dianggep kessringan pesen aplikasi ane aja yg gk jelas woyy perbaiki donk akun besar kok gini masian kecewa ahh,0
836,2,kenapa sekarang pesan tiket lebaran ada pake antrian segala jadi nya susah banget mau cari harga yang standar aja sulit apa pagi cari yang murah malah tambah sulit mohon di kembalikin sistem versi yang lama tanpa antrian terima kasih sebelumnya,1
837,1,apk lemot parah mau pesen tiket harus nunggu antrian tapi setelah nunggu antrian malah sistem sibuk udah pilih kursi tinggal mau bayar juga kembali lagi ke halaman pencarian jadwal kereta apaan jelek bgt,0
838,1,skrg ada sistem antrian menurut saya malah kurang user friendly apa guna ada antrian kalo setelah lewati antrian ternyata malah ga bisa transaksi tolong dong kembalikan ke versi sebelumnya tanpa fitur atrian,0
839,1,untuk kai ni ya kalo bikin aplikasi itu tolong beri kemajuan dan kemudahan serta data update detik itu juga masa isi saldo kaspro malam masuk baru keesokan hari belum lagi cara pembayaran tiket kereta gk semudah aplikasi yg dulu bisa fleksibel di supermarket bisa m banking bisa trus e wallet link juga bisa lah sekarang apkndi perbarui tampilan bagus tapi dalam nya sangat tidak mumpuni malah menghambat pembelian tiket kereta edisi mudik lebaran ni apk makin kedepan makin gak jelas,0
840,1,dengan versi terbarunya sangat mengecewakan masuk antrian tunggu kirain masuk prioritas ternyata sama aja seat masih tersedia tapi buat pesanan susah nya minta ampun hanya mentok di data penumpang giliran dapat seat mentok disitu utk masuk pilihan metode bayar muter smpe waktu batas reservasi tiket habis mohon dikaji ulang buat kai acces,0
841,1,sekarang pesan tiket susah error terus timeot terus sebelumnya gak seribet dan sesusah ini mau cepet cepetan sama aja tetep timeout error jaringan tidak stabil dll pdahal jaringan kuat lancar makin jelek pantes ratingnya gak sampe kalo ada bintang dibawah bintang satu kayaknya cocok buat ini aplikasi,0
842,1,update terbaru palah menyusahkan masuk menu antrian tanpa tau no antriannya hanya berdasarkan waktu dan bisa terdorong mundur bisa terjadi menit ke dorong mundur ke menit kondisi layar standby pilihan stasiun dipeak season lebaran hanya stasiun besar saja yg bisa stasiun bekasi stasiun cikarang ket jadwal tdk tersedia padahal reguler hariannya ada nungguin antrian lama giliran masuk jadwal tidak tersedia check platform lain status habis,0
843,1,saat ingin upgrate aktivasi kaipay sewaktu mau melihat code otp kok balik lagi ke menu hadehh,0
845,1,kenapa tidak bisa menambahkan option pembayaran via bank lain selain mandiri,0
846,1,semenjak diupdate sistem antri tidak tertib selain lama tidak sesuai menit yang tertera antrian kadang berubah sdh masuk antrean tiba berubah menjadi setelah melewati antrian kadang masih error juga saat mau masuk ke pemesanan tiket padahal sdh melewati sistem antrian ujung ujungnya begitu masuk tiket habis yang tertib dong sistemnya kalau mau pakai sistem antrian yang jelaslah kalo sdh mengikuti antrian tolong benahi sistemnya agar yg sdh mendapatkan antrian tidak dirugikn,0
847,1,ini histori pembelian tiket kok tidak ada ya padahal mau lihat histori perjalanan,0
849,1,kalender di aplikasi ini kok masih kalender ya jadinya telat deh saya beli tiket nya bgmn cara update kalender nya min,0
851,1,kecewa sama aplikasi yang baru merasa seperti di permaikan pas masuk menunggu antrian menit lagi terus berubah angkanya jadi berubah lagi jadi belum pada saat mau pilih kursi timeout terus gue langganan pakai kai udah premium loh kecewa gue aplikasi bad,0
852,1,aplikasi versi terbaru gak bagus tiap mau war tiket untuk lebaran selalu keabisan padahal sudah nunggu lama tidak ada hasilnya lebih suka versi yang lama dibanding yang baru minta tolong di kembalikan versi yang lama aja kalo bisa masukan dari semua teman perantau terima kasih salam hormat dirut pt kai,0
853,1,poor apk,0
854,1,aplikasi ga bisa diandalkan ikut pesan tiket lebaran sudah masuk antiran sudah berhasil pilih kereta tapi saat proses pembayaran statusnya time out terus mengecewakan sekali,0
855,2,aplikasiinya sangat baguss setengah jam baru dapatt,1
856,1,maaf blom bisa kasih full versi sebelum nya lebih gampang sudah masuk di waiting romm pas masuk jadwal tidak di temukan selaluu,0
858,1,ga perlu penjelasan lagi ya bagi yang sering war tiket untuk mudik pasti paham lu yang bener aja di aplikasi dan website ga bisa semuanya ga bisa gila gw udah begadang hari malam udah pake hp pake laptop pake aplikasi dan website tetap aja ga bisa semenjak diperbarui aplikasinya malah kek sampah,0
859,1,eror bug trs jadi susah mau pulkam ni anak rantau sedih tauu bergandang gataunya apk kek gini mana besok kuliah gatau bergadang ku sia tega bener kai tim lokal,0
860,1,lemoot di jam sampai jam,0
861,1,sejak ada sistem antrian susah sekali untuk pesan tiket kereta antrian tulisannya menit tapi bisa sampai menit padahal nyoba untuk pesan di hari yang ga banyak penumpang tetap tulisnnya ups jadwal tidak ditemukan semoga bisa jadi pertimbangan kai buat menghilangkan sistem antrian yang bikin ribet lebih suka versi sebelumnya dan versi masih pakai nama kai access,0
862,1,kelamaan ngantri sampe berjam jam tolong d perbaiki dong aplikasinya,0
864,1,semenjak diperbarui malah susah dapat tiket padahal sinyal bagus tapi malah loading lamaa,0
865,1,aduhh tolong dong kai gimana ini ada aplikasi tp malah gga kebantu berburu tiket lebaran makin ribett makin kesini makin kesana hadehh,0
867,1,mau booking tiket mudik kenapa ngelag trus ya apa yang salah hp saya ya mau ngasih nilai juga bingung,0
869,1,ini gak ada pembaharuan buat memperbaiki errornya aplikasinya nih kacau banget ini aplikasinya sekarang jadi susah buat beli tiket cetak e boarding dll di tunggu perbaikannya,0
870,1,sumpaah jeleekk masa ratingnya koma mau boarding aplikasi ga mau masuk bilangnya ga ada sinyal bukan sekali kali pdhl sebelumnya nyaman bgt pk aplikasi yg dulu lebih sederhana cepet n g ribet padahal udh mau lebaran mau pk kereta tp y ampuunn pliss lah perbaiki dan war tiket pun ga guna jadwal tidak ditemukan di setiap tanggal di saat war bhkan liat tanggal yg lalu pun sama ga bisa dilihat aplikasii jeleek aarrgghh,0
871,1,aplikasi payah sering error ditambah dengan petugas gate checking yg menyebalkan,0
872,1,di update jadi lemot bgt ga bisa satset padahal sinyal bagus,0
874,1,kai ya sekarang kok lemot sekalii sii dan eror terus dipencarian kota aduhh gak lagi pakek aplikasi ini,0
876,1,sejak di perbaharui ada fitur menunggu antrian bahkan saat udah isi data penumpang mau melanjutkan error terus sampai ga dapat tiket error timeout lah error doctype html kode html lah bikin sengsara orang aja aplikasi nya developernya amatir sekelas bumn gede aplikasinya receh kaya gini,0
877,1,loading terooss haduh,0
878,1,jam tiket sudah habis atau kalau gak daftar keretanya apa aja gak muncul terus aja ditunggu sampe jam hahahaa yang terakhir sih parah udah mau bayar tiba layar langsung blank putih bersih berseri aroma yang memikat bahan yang serbagunaa entahlah sepertinya harus uninstal percuma aplikasi diperbarui kalo gada perbaikan sistem,0
879,2,saya sudah mengajukan pembatalan tiket kereta api ka bogor sukabumi dari kemarin tapi belum juga ada konfirmasi dari aplikasi nya,1
880,2,mantab perjalanan bagi para pemudik dg transportasi kereta api jarak jauh sangat membantu di applikasi ini pesan tiket lebih cepat gak perlu kemana mana duduk manis tinggal klik dah akan tetapi dlm menghadapi lebaran thn ini susah banget untuk pemesanannya proses dlm antrian terus estimasi menitnya sering berubah dari jam masih blm juga ke daftar rincian kereta giliran ke buka dan klik nama kereta dan masuk mode penumpang terus klik selanjutnya kondisi muter terus,1
881,2,tolong management pt kai kalau nyari tim it yang bener aje top up selama itu terupdatenya aplikasinya terasa responsif walaupun inovasi dengan fitur trip planer cukup oke tapi rasa keselnya lebih kesel karena hal yang esensial kaya top up lama aplikasi tidak responsif engga konsisten sama estimasi antrian yg di apk dg realtime waktu tunggu tolonglah kepala it kai nya buat nyelesain hal ini,1
